variable,minutes,mean
XC,19,4.675763419139987
XC,20,5.098094308533376
XC,21,5.552912189418565
XC,22,5.973598167850344
XC,23,6.439107969985999
XC,24,6.88282270188032
XC,25,7.329004800217056
XC,26,7.773130759851778
XC,27,8.21067707564006
XC,28,8.68153283840095
XC,29,9.124425114814464
XC,30,9.527428300408937
XC,31,9.968264438120437
XC,32,10.424316002226835
XC,33,10.851170396764653
XC,34,11.266099186830795
XC,35,11.692131125887808
XC,36,12.08567607345302
XC,37,12.474697515873805
XC,38,12.853438264784529
XC,39,13.230122874993238
XC,40,13.619555545154425
XC,41,13.985137006372268
XC,42,14.337559179897228
XC,43,14.690392581162591
XC,44,15.024309506369441
XC,45,15.368095897345945
